conversation_id,raw_tweets_info,tweet_ids,user_ids,conversation_length,airlines_involved
34963,"[(738254474469363712, 1479468614), (738068315126566912, 288764585), (738064877286199296, 399630564)]","[738254474469363712, 738068315126566912, 738064877286199296]","[1479468614, 288764585, 399630564]",3,No airlines involved
34972,"[(738254061284253696, 109597394), (738252655353565184, 1542862735)]","[738254061284253696, 738252655353565184]","[109597394, 1542862735]",2,RyanAir
34984,"[(738253662284337153, 20655790), (738253385661550592, 20655790)]","[738253662284337153, 738253385661550592]","[20655790, 20655790]",2,No airlines involved
35001,"[(738253166169489409, 20655790), (738253034757730304, 20655790)]","[738253166169489409, 738253034757730304]","[20655790, 20655790]",2,No airlines involved
35006,"[(738253027187036160, 94197866), (738122460206399488, 38676903)]","[738253027187036160, 738122460206399488]","[94197866, 38676903]",2,easyJet
35082,"[(738252423236554752, 2360314690), (738251049304227840, 235074766)]","[738252423236554752, 738251049304227840]","[2360314690, 235074766]",2,No airlines involved
35097,"[(738251802810961920, 38676903), (738245239572402176, 426610951)]","[738251802810961920, 738245239572402176]","[38676903, 426610951]",2,easyJet
35122,"[(738251026906681345, 467233947), (738247415564734464, 63910361), (738247087092039680, 63910361)]","[738251026906681345, 738247415564734464, 738247087092039680]","[467233947, 63910361, 63910361]",3,No airlines involved
35200,"[(738248178550595584, 406156860), (738162771766824960, 142285724)]","[738248178550595584, 738162771766824960]","[406156860, 142285724]",2,No airlines involved
35219,"[(738248035302539264, 39726412), (738003539428003840, 2778661370)]","[738248035302539264, 738003539428003840]","[39726412, 2778661370]",2,No airlines involved
35281,"[(738245931884249088, 44125276), (738245067933159424, 82154934)]","[738245931884249088, 738245067933159424]","[44125276, 82154934]",2,No airlines involved
35325,"[(738243870429982720, 25306040), (738233981628469248, 17870970)]","[738243870429982720, 738233981628469248]","[25306040, 17870970]",2,No airlines involved
35353,"[(738243201148977154, 365996815), (738241406196584448, 365996815)]","[738243201148977154, 738241406196584448]","[365996815, 365996815]",2,No airlines involved
35371,"[(738242678706475014, 2917085731), (738242317396500480, 2917085731)]","[738242678706475014, 738242317396500480]","[2917085731, 2917085731]",2,No airlines involved
35376,"[(738242301286191108, 900446054), (738232779608064000, 74906675)]","[738242301286191108, 738232779608064000]","[900446054, 74906675]",2,No airlines involved
35381,"[(738242190871298048, 1849255028), (738098152687960064, 18238012)]","[738242190871298048, 738098152687960064]","[1849255028, 18238012]",2,No airlines involved
35429,"[(738240353631916036, 77437423), (738223617293582336, 467233947)]","[738240353631916036, 738223617293582336]","[77437423, 467233947]",2,No airlines involved
35432,"[(738240114925522944, 2939134213), (738239573382156288, 2797236307)]","[738240114925522944, 738239573382156288]","[2939134213, 2797236307]",2,No airlines involved
35470,"[(738238491151208448, 704045365), (738233419524624384, 704045365)]","[738238491151208448, 738233419524624384]","[704045365, 704045365]",2,No airlines involved
35557,"[(738236361837285376, 2561363113), (738235933309423616, 2561363113)]","[738236361837285376, 738235933309423616]","[2561363113, 2561363113]",2,No airlines involved
35573,"[(738235713636814848, 365996815), (738232439621849088, 365996815)]","[738235713636814848, 738232439621849088]","[365996815, 365996815]",2,No airlines involved
35578,"[(738235560419033090, 737919662), (738235446036029440, 595169670)]","[738235560419033090, 738235446036029440]","[737919662, 595169670]",2,No airlines involved
35617,"[(738234093716934656, 196863560), (738233569030602752, 737919662)]","[738234093716934656, 738233569030602752]","[196863560, 737919662]",2,No airlines involved
35640,"[(738233431222452225, 196863560), (738231619341930496, 737919662)]","[738233431222452225, 738231619341930496]","[196863560, 737919662]",2,No airlines involved
35705,"[(738231861093257220, 781853911), (738202060894699520, 1499117240)]","[738231861093257220, 738202060894699520]","[781853911, 1499117240]",2,No airlines involved
35715,"[(738231712505856000, 563387676), (738231642204966912, 563387676), (738231425414135808, 563387676)]","[738231712505856000, 738231642204966912, 738231425414135808]","[563387676, 563387676, 563387676]",3,No airlines involved
35716,"[(738231697985003520, 217324669), (738229471530995712, 217324669)]","[738231697985003520, 738229471530995712]","[217324669, 217324669]",2,No airlines involved
35735,"[(738230881886863360, 3576116850), (737966078459060224, 16490515)]","[738230881886863360, 737966078459060224]","[3576116850, 16490515]",2,No airlines involved
35775,"[(738230089721204737, 24154273), (738226315262889984, 24154273)]","[738230089721204737, 738226315262889984]","[24154273, 24154273]",2,No airlines involved
35780,"[(738229500337590272, 35731206), (738205960515129344, 560286282)]","[738229500337590272, 738205960515129344]","[35731206, 560286282]",2,No airlines involved
35861,"[(738227609717342208, 1154140632), (738226566031757312, 1649527122), (738226199155990528, 1649527122), (738225691624345600, 1154140632)]","[738227609717342208, 738226566031757312, 738226199155990528, 738225691624345600]","[1154140632, 1649527122, 1649527122, 1154140632]",4,No airlines involved
35889,"[(738226268727050241, 237385859), (738203069930835968, 17413385)]","[738226268727050241, 738203069930835968]","[237385859, 17413385]",2,No airlines involved
35891,"[(738226102968016897, 975431952), (738210015878610944, 23151062)]","[738226102968016897, 738210015878610944]","[975431952, 23151062]",2,No airlines involved
36070,"[(738221793916424192, 3150203294), (738221608616132608, 2939134213)]","[738221793916424192, 738221608616132608]","[3150203294, 2939134213]",2,No airlines involved
36080,"[(738221362108633088, 18675226), (738220963003826176, 18675226)]","[738221362108633088, 738220963003826176]","[18675226, 18675226]",2,No airlines involved
36092,"[(738221014086098944, 605136938), (738206811140984832, 21669418)]","[738221014086098944, 738206811140984832]","[605136938, 21669418]",2,No airlines involved
36160,"[(738219763764232193, 18675226), (738218904821084160, 18675226)]","[738219763764232193, 738218904821084160]","[18675226, 18675226]",2,No airlines involved
36198,"[(738218696351592449, 522806225), (738207361035161600, 56730964), (738204581063196672, 522806225)]","[738218696351592449, 738207361035161600, 738204581063196672]","[522806225, 56730964, 522806225]",3,No airlines involved
36229,"[(738217769984888832, 3969031119), (738151146720612352, 2758345674)]","[738217769984888832, 738151146720612352]","[3969031119, 2758345674]",2,No airlines involved
36262,"[(738216735501733888, 182500191), (738212005723701248, 1077017899)]","[738216735501733888, 738212005723701248]","[182500191, 1077017899]",2,No airlines involved
36292,"[(738215456784420864, 1708315904), (738037211111776256, 29992073)]","[738215456784420864, 738037211111776256]","[1708315904, 29992073]",2,No airlines involved
36345,"[(738213802156523521, 75239382), (738208787476013056, 267994036)]","[738213802156523521, 738208787476013056]","[75239382, 267994036]",2,No airlines involved
36379,"[(738211785619210240, 522806225), (738211662885453824, 522806225)]","[738211785619210240, 738211662885453824]","[522806225, 522806225]",2,No airlines involved
36393,"[(738211135694987265, 522806225), (738210872653385728, 522806225)]","[738211135694987265, 738210872653385728]","[522806225, 522806225]",2,No airlines involved
36407,"[(738211052530204672, 728055458246725632), (738151438392516608, 728055458246725632)]","[738211052530204672, 738151438392516608]","[728055458246725632, 728055458246725632]",2,No airlines involved
36414,"[(738210662200037376, 467233947), (738197870596263936, 9534892)]","[738210662200037376, 738197870596263936]","[467233947, 9534892]",2,No airlines involved
36520,"[(738205158018973697, 235507959), (738194143176888320, 28217793)]","[738205158018973697, 738194143176888320]","[235507959, 28217793]",2,No airlines involved
36582,"[(738203693124816896, 321624191), (738203597473730560, 321624191)]","[738203693124816896, 738203597473730560]","[321624191, 321624191]",2,No airlines involved
36584,"[(738203556272955392, 188614339), (738196137195118592, 1510113739), (738192239327748096, 188614339)]","[738203556272955392, 738196137195118592, 738192239327748096]","[188614339, 1510113739, 188614339]",3,No airlines involved
36600,"[(738203146149847044, 1163006736), (738202792918196224, 3194864641)]","[738203146149847044, 738202792918196224]","[1163006736, 3194864641]",2,No airlines involved
36655,"[(738200268093935616, 1483330070), (738200026099376128, 3194864641), (738199613719646208, 1483330070)]","[738200268093935616, 738200026099376128, 738199613719646208]","[1483330070, 3194864641, 1483330070]",3,No airlines involved
36672,"[(738199924714569728, 384661847), (738199680119541760, 384661847)]","[738199924714569728, 738199680119541760]","[384661847, 384661847]",2,No airlines involved
36684,"[(738199517728669696, 34605824), (738188290503761920, 27445371)]","[738199517728669696, 738188290503761920]","[34605824, 27445371]",2,No airlines involved
36687,"[(738199456693256192, 58945660), (738193842369925120, 58945660)]","[738199456693256192, 738193842369925120]","[58945660, 58945660]",2,No airlines involved
36703,"[(738198928470990848, 730899430161797124), (738197613003046912, 1163006736)]","[738198928470990848, 738197613003046912]","[730899430161797124, 1163006736]",2,No airlines involved
36724,"[(738197838253936640, 3194864641), (738197288615567360, 21885839), (738195702166212608, 3194864641)]","[738197838253936640, 738197288615567360, 738195702166212608]","[3194864641, 21885839, 3194864641]",3,No airlines involved
36742,"[(738197128892141568, 2215317901), (738195999429005312, 22837285)]","[738197128892141568, 738195999429005312]","[2215317901, 22837285]",2,No airlines involved
36757,"[(738196118593404928, 34605824), (738179643447119872, 153168449)]","[738196118593404928, 738179643447119872]","[34605824, 153168449]",2,No airlines involved
36769,"[(738195799432011776, 45353830), (738193360855306240, 45353830)]","[738195799432011776, 738193360855306240]","[45353830, 45353830]",2,No airlines involved
36773,"[(738195731958222848, 1650061764), (738193936447987712, 498873362), (738191526749032448, 1650061764)]","[738195731958222848, 738193936447987712, 738191526749032448]","[1650061764, 498873362, 1650061764]",3,No airlines involved
36899,"[(738192975746867200, 27445371), (738190767756300288, 429179209)]","[738192975746867200, 738190767756300288]","[27445371, 429179209]",2,No airlines involved
36924,"[(738192137070645249, 1852826198), (738188843606642688, 1852826198)]","[738192137070645249, 738188843606642688]","[1852826198, 1852826198]",2,No airlines involved
37025,"[(738189981085241345, 581499199), (738189759550476288, 581499199)]","[738189981085241345, 738189759550476288]","[581499199, 581499199]",2,No airlines involved
37054,"[(738189257957867520, 4060903312), (738182196234727424, 2153322870)]","[738189257957867520, 738182196234727424]","[4060903312, 2153322870]",2,No airlines involved
37057,"[(738189177305501697, 323569282), (738188972430499840, 372356643)]","[738189177305501697, 738188972430499840]","[323569282, 372356643]",2,No airlines involved
37065,"[(738189032652427265, 58945660), (738187835958824960, 58945660), (738183313098166272, 58945660)]","[738189032652427265, 738187835958824960, 738183313098166272]","[58945660, 58945660, 58945660]",3,No airlines involved
37101,"[(738187715456307200, 22306310), (738186067786899456, 21089219)]","[738187715456307200, 738186067786899456]","[22306310, 21089219]",2,No airlines involved
37291,"[(738181977849929728, 222534376), (738180343912501248, 2438161)]","[738181977849929728, 738180343912501248]","[222534376, 2438161]",2,No airlines involved
37359,"[(738180740530110464, 56214456), (738171577041199104, 1256319998)]","[738180740530110464, 738171577041199104]","[56214456, 1256319998]",2,No airlines involved
37434,"[(738177616373391360, 43790395), (738177150243639296, 43790395)]","[738177616373391360, 738177150243639296]","[43790395, 43790395]",2,No airlines involved
37454,"[(738176140066463745, 999432732), (738175578466050048, 999432732)]","[738176140066463745, 738175578466050048]","[999432732, 999432732]",2,No airlines involved
37584,"[(738172534877655041, 97197243), (738171859988938752, 97197243)]","[738172534877655041, 738171859988938752]","[97197243, 97197243]",2,No airlines involved
